year,month,crop,state,season,rainfall_mm,temperature_c,demand_index,inflation_rate,price_per_quintal
2019,3,Potato,Madhya Pradesh,Rabi,83.9,29.8,1.083,0.0,876.5
2019,3,Potato,Rajasthan,Rabi,108.6,30.9,1.097,0.0,916.36
2019,3,Potato,Gujarat,Rabi,156.9,29.9,1.091,0.0,884.26
2019,3,Potato,Bihar,Rabi,57.1,30.6,1.025,0.0,890.62
2019,3,Potato,West Bengal,Rabi,117.8,30.6,1.055,0.0,919.58
2019,3,Potato,Tamil Nadu,Rabi,49.9,31.1,1.021,0.0,911.21
2019,3,Tomato,Punjab,Year-round,80.0,30.6,0.99,0.0,1200.01
2019,3,Tomato,Haryana,Year-round,101.4,31.3,1.086,0.0,1392.78
2019,3,Tomato,UP,Year-round,64.9,29.8,1.056,0.0,1236.74
2019,3,Tomato,Maharashtra,Year-round,65.6,31.3,1.068,0.0,1200.21
2019,3,Tomato,Karnataka,Year-round,71.7,32.9,1.039,0.0,1314.39
2019,3,Tomato,Andhra Pradesh,Year-round,41.9,28.3,1.022,0.0,1275.33
2019,3,Tomato,Madhya Pradesh,Year-round,67.1,32.1,1.064,0.0,1272.86
2019,3,Tomato,Rajasthan,Year-round,86.8,29.8,0.986,0.0,1189.62
2019,3,Tomato,Gujarat,Year-round,19.8,29.9,1.04,0.0,1241.0
2019,3,Tomato,Bihar,Year-round,79.4,31.0,0.995,0.0,1231.78
2019,3,Tomato,West Bengal,Year-round,83.2,33.4,0.994,0.0,1300.5
2019,3,Tomato,Tamil Nadu,Year-round,68.4,30.1,1.06,0.0,1288.17
2019,3,Onion,Punjab,Rabi,90.3,16.9,1.012,0.0,1530.8
2019,3,Onion,Haryana,Rabi,107.5,14.2,0.962,0.0,1611.53
2019,3,Onion,UP,Rabi,82.8,18.3,0.982,0.0,1480.32
2019,3,Onion,Maharashtra,Rabi,90.1,18.1,0.979,0.0,1580.08
2019,3,Onion,Karnataka,Rabi,60.8,16.6,0.991,0.0,1433.96
2019,3,Onion,Andhra Pradesh,Rabi,80.0,16.7,0.928,0.0,1543.81
2019,3,Onion,Madhya Pradesh,Rabi,68.6,19.1,0.949,0.0,1594.13
2019,3,Onion,Rajasthan,Rabi,98.2,18.8,0.938,0.0,1503.74
2019,3,Onion,Gujarat,Rabi,90.3,15.1,0.994,0.0,1460.45
2019,3,Onion,Bihar,Rabi,96.8,19.1,0.957,0.0,1482.87
2019,3,Onion,West Bengal,Rabi,90.2,14.6,0.995,0.0,1468.24
2019,3,Onion,Tamil Nadu,Rabi,72.9,16.6,1.014,0.0,1576.27
2019,3,Soybean,Punjab,Kharif,130.2,33.7,1.101,0.0,6252.98
2019,3,Soybean,Haryana,Kharif,115.7,30.5,1.137,0.0,5858.63
2019,3,Soybean,UP,Kharif,54.9,32.2,1.188,0.0,6122.94
2019,3,Soybean,Maharashtra,Kharif,88.7,34.4,1.185,0.0,6154.57
2019,3,Soybean,Karnataka,Kharif,82.6,32.3,1.173,0.0,6347.7
2019,3,Soybean,Andhra Pradesh,Kharif,99.9,33.6,1.176,0.0,5976.29
2019,3,Soybean,Madhya Pradesh,Kharif,109.0,33.0,1.199,0.0,6164.53
2019,3,Soybean,Rajasthan,Kharif,68.3,33.4,1.18,0.0,6435.15
2019,3,Soybean,Gujarat,Kharif,81.2,35.1,1.171,0.0,5738.58
2019,3,Soybean,Bihar,Kharif,94.7,33.1,1.121,0.0,6054.9
2019,3,Soybean,West Bengal,Kharif,146.3,34.1,1.16,0.0,6076.83
2019,3,Soybean,Tamil Nadu,Kharif,101.9,32.4,1.088,0.0,6265.53
2019,3,Cotton,Punjab,Kharif,96.8,31.3,1.114,0.0,7393.68
2019,3,Cotton,Haryana,Kharif,85.4,35.0,1.112,0.0,7969.98
2019,3,Cotton,UP,Kharif,76.6,35.1,1.091,0.0,7717.54
2019,3,Cotton,Maharashtra,Kharif,42.0,29.9,1.107,0.0,8230.25
2019,3,Cotton,Karnataka,Kharif,54.7,28.0,1.173,0.0,7654.62
2019,3,Cotton,Andhra Pradesh,Kharif,37.1,35.1,1.138,0.0,8388.52
2019,3,Cotton,Madhya Pradesh,Kharif,94.4,31.0,1.101,0.0,8147.62
2019,3,Cotton,Rajasthan,Kharif,115.3,31.6,1.098,0.0,8011.84
2019,3,Cotton,Gujarat,Kharif,108.3,35.9,1.159,0.0,8001.45
2019,3,Cotton,Bihar,Kharif,58.5,33.8,1.185,0.0,8123.41
2019,3,Cotton,West Bengal,Kharif,93.3,30.8,1.171,0.0,7898.14
2019,3,Cotton,Tamil Nadu,Kharif,15.6,33.7,1.107,0.0,8265.17
2019,3,Sugarcane,Punjab,Year-round,64.0,16.6,0.889,0.0,315.4
2019,3,Sugarcane,Haryana,Year-round,128.4,18.2,0.906,0.0,317.83
2019,3,Sugarcane,UP,Year-round,72.1,22.4,0.849,0.0,298.29
2019,3,Sugarcane,Maharashtra,Year-round,122.2,18.9,0.859,0.0,297.24
2019,3,Sugarcane,Karnataka,Year-round,56.0,17.7,0.909,0.0,325.37
2019,3,Sugarcane,Andhra Pradesh,Year-round,59.4,19.7,0.873,0.0,320.57
2019,3,Sugarcane,Madhya Pradesh,Year-round,80.7,18.6,0.871,0.0,303.11
2019,3,Sugarcane,Rajasthan,Year-round,126.8,17.5,0.886,0.0,315.1
2019,3,Sugarcane,Gujarat,Year-round,100.7,20.2,0.917,0.0,286.21
2019,3,Sugarcane,Bihar,Year-round,115.9,18.5,0.856,0.0,282.98
2019,3,Sugarcane,West Bengal,Year-round,87.3,18.2,0.857,0.0,291.63
2019,3,Sugarcane,Tamil Nadu,Year-round,98.7,21.7,0.838,0.0,316.55
2019,3,Chilli,Punjab,Kharif,111.2,23.1,0.861,0.0,7990.05
2019,3,Chilli,Haryana,Kharif,114.1,25.5,0.874,0.0,7318.95
2019,3,Chilli,UP,Kharif,107.0,24.2,0.848,0.0,8026.53
2019,3,Chilli,Maharashtra,Kharif,86.9,26.5,0.874,0.0,7779.25
2019,3,Chilli,Karnataka,Kharif,110.8,26.1,0.856,0.0,7458.89
2019,3,Chilli,Andhra Pradesh,Kharif,100.6,24.3,0.847,0.0,7038.97
2019,3,Chilli,Madhya Pradesh,Kharif,129.5,30.7,0.835,0.0,7923.05
2019,3,Chilli,Rajasthan,Kharif,103.2,25.7,0.887,0.0,7934.48
2019,3,Chilli,Gujarat,Kharif,107.5,23.7,0.867,0.0,7554.45
2019,3,Chilli,Bihar,Kharif,100.2,29.4,0.861,0.0,7101.0
2019,3,Chilli,West Bengal,Kharif,94.9,25.5,0.87,0.0,7683.41
2019,3,Chilli,Tamil Nadu,Kharif,96.2,25.3,0.894,0.0,7869.98
2019,3,Gram,Punjab,Rabi,78.8,24.7,0.934,0.0,5546.97
2019,3,Gram,Haryana,Rabi,89.1,23.4,0.943,0.0,5857.7
2019,3,Gram,UP,Rabi,62.9,25.8,0.903,0.0,5770.49
2019,3,Gram,Maharashtra,Rabi,92.6,24.6,0.928,0.0,5527.89
2019,3,Gram,Karnataka,Rabi,79.1,24.2,0.88,0.0,5424.02
2019,3,Gram,Andhra Pradesh,Rabi,65.4,27.8,0.926,0.0,5788.93
2019,3,Gram,Madhya Pradesh,Rabi,115.8,24.1,0.869,0.0,5437.78
2019,3,Gram,Rajasthan,Rabi,111.2,22.7,0.932,0.0,5703.15
2019,3,Gram,Gujarat,Rabi,114.8,23.3,0.871,0.0,5889.17
2019,3,Gram,Bihar,Rabi,86.1,22.1,0.894,0.0,5878.41
2019,3,Gram,West Bengal,Rabi,102.6,24.1,0.941,0.0,5631.83
2019,3,Gram,Tamil Nadu,Rabi,122.4,21.9,0.934,0.0,5457.06
2019,3,Mustard,Punjab,Rabi,173.0,22.5,0.887,0.0,5205.89
2019,3,Mustard,Haryana,Rabi,121.0,23.2,0.884,0.0,4809.57
2019,3,Mustard,UP,Rabi,173.3,22.8,0.838,0.0,5419.83
2019,3,Mustard,Maharashtra,Rabi,133.8,24.7,0.842,0.0,5132.8
2019,3,Mustard,Karnataka,Rabi,127.2,24.0,0.826,0.0,5151.81
2019,3,Mustard,Andhra Pradesh,Rabi,125.8,21.2,0.841,0.0,5331.51
2019,3,Mustard,Madhya Pradesh,Rabi,152.4,24.6,0.864,0.0,5115.62
2019,3,Mustard,Rajasthan,Rabi,135.1,24.5,0.895,0.0,5034.79
2019,3,Mustard,Gujarat,Rabi,144.6,20.5,0.839,0.0,5267.26
2019,3,Mustard,Bihar,Rabi,129.1,23.1,0.883,0.0,5310.32
2019,3,Mustard,West Bengal,Rabi,164.6,24.1,0.855,0.0,4974.48
2019,3,Mustard,Tamil Nadu,Rabi,157.7,19.4,0.891,0.0,4995.96
2019,4,Wheat,Punjab,Rabi,150.7,31.8,1.044,0.0,2630.52
2019,4,Wheat,Haryana,Rabi,172.0,32.7,1.092,0.0,2448.7
2019,4,Wheat,UP,Rabi,131.6,29.4,1.113,0.0,2422.36
2019,4,Wheat,Maharashtra,Rabi,132.2,31.9,1.064,0.0,2634.82
2019,4,Wheat,Karnataka,Rabi,125.3,31.9,1.034,0.0,2631.93
2019,4,Wheat,Andhra Pradesh,Rabi,146.3,28.6,1.122,0.0,2652.5
2019,4,Wheat,Madhya Pradesh,Rabi,155.7,31.2,1.043,0.0,2383.29
2019,4,Wheat,Rajasthan,Rabi,170.8,30.4,1.065,0.0,2367.63
2019,4,Wheat,Gujarat,Rabi,128.0,28.3,1.113,0.0,2508.49
2019,4,Wheat,Bihar,Rabi,112.7,32.3,1.129,0.0,2291.07
2019,4,Wheat,West Bengal,Rabi,168.2,30.2,1.119,0.0,2345.28
2019,4,Wheat,Tamil Nadu,Rabi,130.6,30.6,1.039,0.0,2285.75
2019,4,Rice,Punjab,Kharif,171.8,31.0,0.914,0.0,1983.84
2019,4,Rice,Haryana,Kharif,179.5,35.1,0.878,0.0,2250.37
2019,4,Rice,UP,Kharif,196.0,29.0,0.893,0.0,2059.57
2019,4,Rice,Maharashtra,Kharif,208.6,27.5,0.896,0.0,2254.97
2019,4,Rice,Karnataka,Kharif,146.2,31.3,0.886,0.0,2152.84
2019,4,Rice,Andhra Pradesh,Kharif,161.3,24.9,0.898,0.0,1987.36
2019,4,Rice,Madhya Pradesh,Kharif,196.1,31.0,0.885,0.0,2274.66
2019,4,Rice,Rajasthan,Kharif,164.4,29.4,0.872,0.0,2167.24
2019,4,Rice,Gujarat,Kharif,162.1,25.6,0.858,0.0,2112.38
2019,4,Rice,Bihar,Kharif,148.6,28.4,0.886,0.0,2159.32
2019,4,Rice,West Bengal,Kharif,188.2,28.6,0.891,0.0,1953.85
2019,4,Rice,Tamil Nadu,Kharif,174.0,29.4,0.875,0.0,2126.02
2019,4,Maize,Punjab,Kharif,85.3,28.0,0.928,0.0,2198.35
2019,4,Maize,Haryana,Kharif,127.3,22.8,0.877,0.0,1951.86
2019,4,Maize,UP,Kharif,98.3,24.8,0.894,0.0,2044.63
2019,4,Maize,Maharashtra,Kharif,138.7,23.3,0.863,0.0,2010.89
2019,4,Maize,Karnataka,Kharif,131.5,27.5,0.85,0.0,1927.98
2019,4,Maize,Andhra Pradesh,Kharif,146.5,19.9,0.851,0.0,2035.6
2019,4,Maize,Madhya Pradesh,Kharif,114.1,24.0,0.847,0.0,2047.26
2019,4,Maize,Rajasthan,Kharif,130.1,24.6,0.9,0.0,2025.96
2019,4,Maize,Gujarat,Kharif,137.4,24.0,0.896,0.0,2028.33
2019,4,Maize,Bihar,Kharif,128.9,26.1,0.904,0.0,2211.31
2019,4,Maize,West Bengal,Kharif,134.3,22.0,0.841,0.0,1948.23
2019,4,Maize,Tamil Nadu,Kharif,130.7,24.0,0.891,0.0,2048.28
2019,4,Potato,Punjab,Rabi,54.1,19.9,1.061,0.0,1088.56
2019,4,Potato,Haryana,Rabi,25.8,16.0,1.1,0.0,1092.08
2019,4,Potato,UP,Rabi,55.3,19.2,1.107,0.0,1053.56
2019,4,Potato,Maharashtra,Rabi,8.3,16.8,1.078,0.0,1133.51
2019,4,Potato,Karnataka,Rabi,76.4,19.8,1.089,0.0,1040.77
2019,4,Potato,Andhra Pradesh,Rabi,39.7,15.8,1.031,0.0,1041.34
2019,4,Potato,Madhya Pradesh,Rabi,25.4,17.3,1.018,0.0,1129.0
2019,4,Potato,Rajasthan,Rabi,16.5,20.6,1.023,0.0,1087.46
2019,4,Potato,Gujarat,Rabi,66.9,15.8,1.08,0.0,1047.3
2019,4,Potato,Bihar,Rabi,82.6,17.3,1.03,0.0,1039.65
2019,4,Potato,West Bengal,Rabi,44.8,17.3,1.118,0.0,1060.22
2019,4,Potato,Tamil Nadu,Rabi,22.8,17.5,1.018,0.0,1042.98
2019,4,Tomato,Punjab,Year-round,114.2,38.3,0.982,0.0,1249.0
2019,4,Tomato,Haryana,Year-round,117.0,35.8,0.926,0.0,1136.11
2019,4,Tomato,UP,Year-round,118.6,33.6,0.942,0.0,1145.89
2019,4,Tomato,Maharashtra,Year-round,112.5,37.3,0.931,0.0,1183.77
2019,4,Tomato,Karnataka,Year-round,119.7,34.4,0.895,0.0,1138.73
2019,4,Tomato,Andhra Pradesh,Year-round,97.2,32.0,0.944,0.0,1146.28
2019,4,Tomato,Madhya Pradesh,Year-round,124.6,40.1,0.936,0.0,1108.04
2019,4,Tomato,Rajasthan,Year-round,91.3,38.2,0.948,0.0,1157.44
2019,4,Tomato,Gujarat,Year-round,148.8,35.1,0.934,0.0,1119.73
2019,4,Tomato,Bihar,Year-round,107.5,36.5,0.94,0.0,1184.02
2019,4,Tomato,West Bengal,Year-round,119.0,36.6,0.902,0.0,1245.53
2019,4,Tomato,Tamil Nadu,Year-round,101.8,37.2,0.978,0.0,1231.28
2019,4,Onion,Punjab,Rabi,110.3,29.5,1.13,0.0,1713.17
2019,4,Onion,Haryana,Rabi,118.0,25.9,1.131,0.0,1658.86
2019,4,Onion,UP,Rabi,159.5,26.8,1.186,0.0,1720.83
2019,4,Onion,Maharashtra,Rabi,129.1,26.7,1.175,0.0,1849.86
2019,4,Onion,Karnataka,Rabi,128.5,27.0,1.189,0.0,1737.94
2019,4,Onion,Andhra Pradesh,Rabi,102.5,29.4,1.145,0.0,1597.48
2019,4,Onion,Madhya Pradesh,Rabi,144.4,26.9,1.17,0.0,1752.53
2019,4,Onion,Rajasthan,Rabi,97.0,25.9,1.128,0.0,1770.65
2019,4,Onion,Gujarat,Rabi,87.3,26.0,1.197,0.0,1801.4
2019,4,Onion,Bihar,Rabi,94.5,29.1,1.089,0.0,1582.75
2019,4,Onion,West Bengal,Rabi,115.5,28.8,1.103,0.0,1783.11
2019,4,Onion,Tamil Nadu,Rabi,119.2,29.7,1.175,0.0,1787.39
2019,4,Soybean,Punjab,Kharif,133.6,32.0,0.863,0.0,4034.4
2019,4,Soybean,Haryana,Kharif,131.2,29.6,0.839,0.0,3840.1
2019,4,Soybean,UP,Kharif,138.3,34.7,0.837,0.0,4095.38
2019,4,Soybean,Maharashtra,Kharif,152.8,30.1,0.853,0.0,3815.14
2019,4,Soybean,Karnataka,Kharif,118.8,35.0,0.861,0.0,3951.49
2019,4,Soybean,Andhra Pradesh,Kharif,130.2,34.6,0.919,0.0,4079.54
2019,4,Soybean,Madhya Pradesh,Kharif,109.3,36.1,0.844,0.0,4162.78
2019,4,Soybean,Rajasthan,Kharif,107.9,27.3,0.884,0.0,4349.62
2019,4,Soybean,Gujarat,Kharif,137.7,33.8,0.854,0.0,4176.73
2019,4,Soybean,Bihar,Kharif,124.2,34.3,0.881,0.0,4235.16
2019,4,Soybean,West Bengal,Kharif,144.2,34.1,0.857,0.0,4108.19
2019,4,Soybean,Tamil Nadu,Kharif,123.9,32.0,0.888,0.0,4092.81
2019,4,Cotton,Punjab,Kharif,86.5,27.1,0.896,0.0,6703.1
2019,4,Cotton,Haryana,Kharif,118.2,23.9,0.915,0.0,6343.14
2019,4,Cotton,UP,Kharif,100.4,26.8,0.971,0.0,6788.18
2019,4,Cotton,Maharashtra,Kharif,102.3,28.8,0.922,0.0,6360.88
2019,4,Cotton,Karnataka,Kharif,114.1,23.2,0.948,0.0,6626.01
2019,4,Cotton,Andhra Pradesh,Kharif,82.5,27.0,0.896,0.0,6972.05
2019,4,Cotton,Madhya Pradesh,Kharif,94.9,25.1,0.92,0.0,6780.8
2019,4,Cotton,Rajasthan,Kharif,47.0,24.9,0.929,0.0,6962.45
2019,4,Cotton,Gujarat,Kharif,75.5,22.0,0.891,0.0,6186.02
2019,4,Cotton,Bihar,Kharif,128.3,24.2,0.966,0.0,6766.0
2019,4,Cotton,West Bengal,Kharif,96.2,29.1,0.968,0.0,6189.25
2019,4,Cotton,Tamil Nadu,Kharif,123.0,28.1,0.914,0.0,6193.14
2019,4,Sugarcane,Punjab,Year-round,107.7,21.7,1.113,0.0,363.46
2019,4,Sugarcane,Haryana,Year-round,147.8,22.4,1.03,0.0,357.09
2019,4,Sugarcane,UP,Year-round,131.8,25.0,1.02,0.0,370.61
2019,4,Sugarcane,Maharashtra,Year-round,124.8,23.0,1.071,0.0,362.52
2019,4,Sugarcane,Karnataka,Year-round,115.2,28.3,1.019,0.0,364.01
2019,4,Sugarcane,Andhra Pradesh,Year-round,150.7,23.5,1.091,0.0,367.54
2019,4,Sugarcane,Madhya Pradesh,Year-round,146.0,24.9,1.074,0.0,358.54
2019,4,Sugarcane,Rajasthan,Year-round,149.4,24.8,1.031,0.0,397.82
2019,4,Sugarcane,Gujarat,Year-round,146.9,23.7,1.055,0.0,355.8
2019,4,Sugarcane,Bihar,Year-round,166.0,23.8,1.109,0.0,362.08
2019,4,Sugarcane,West Bengal,Year-round,136.1,23.8,1.102,0.0,341.49
2019,4,Sugarcane,Tamil Nadu,Year-round,139.9,20.3,1.025,0.0,367.18
2019,4,Chilli,Punjab,Kharif,73.0,24.2,1.041,0.0,8413.79
2019,4,Chilli,Haryana,Kharif,97.6,24.4,0.953,0.0,8666.66
2019,4,Chilli,UP,Kharif,73.6,23.1,0.959,0.0,7919.43
2019,4,Chilli,Maharashtra,Kharif,94.7,27.1,0.96,0.0,8251.88
2019,4,Chilli,Karnataka,Kharif,60.9,27.4,1.013,0.0,8496.25
2019,4,Chilli,Andhra Pradesh,Kharif,99.6,23.8,0.974,0.0,7782.45
2019,4,Chilli,Madhya Pradesh,Kharif,93.5,25.5,0.952,0.0,8054.5
2019,4,Chilli,Rajasthan,Kharif,65.1,24.0,1.041,0.0,7636.64
2019,4,Chilli,Gujarat,Kharif,86.9,21.0,1.013,0.0,8131.77
2019,4,Chilli,Bihar,Kharif,103.7,23.0,0.991,0.0,7544.62
2019,4,Chilli,West Bengal,Kharif,75.6,24.1,0.962,0.0,8153.67
2019,4,Chilli,Tamil Nadu,Kharif,95.8,25.0,0.97,0.0,8022.84
2019,4,Gram,Punjab,Rabi,59.2,31.2,1.006,0.0,5549.95
2019,4,Gram,Haryana,Rabi,56.5,33.9,0.956,0.0,5148.73
2019,4,Gram,UP,Rabi,52.3,28.4,0.987,0.0,5565.86
2019,4,Gram,Maharashtra,Rabi,65.5,29.7,0.933,0.0,5679.96
2019,4,Gram,Karnataka,Rabi,56.1,27.8,0.964,0.0,5318.87
2019,4,Gram,Andhra Pradesh,Rabi,68.2,29.4,0.974,0.0,5746.52
2019,4,Gram,Madhya Pradesh,Rabi,61.4,34.5,0.944,0.0,5033.33
2019,4,Gram,Rajasthan,Rabi,51.1,31.8,1.029,0.0,5259.52
2019,4,Gram,Gujarat,Rabi,52.5,29.0,0.971,0.0,5047.04
2019,4,Gram,Bihar,Rabi,82.5,26.6,1.009,0.0,5664.84
2019,4,Gram,West Bengal,Rabi,76.2,26.4,0.996,0.0,5226.53
2019,4,Gram,Tamil Nadu,Rabi,73.9,30.3,0.954,0.0,5217.3
2019,4,Mustard,Punjab,Rabi,51.0,33.0,0.942,0.0,5900.0
2019,4,Mustard,Haryana,Rabi,65.7,31.0,0.921,0.0,5518.06
2019,4,Mustard,UP,Rabi,110.1,28.3,0.933,0.0,5850.37
2019,4,Mustard,Maharashtra,Rabi,90.0,26.4,0.905,0.0,5501.19
2019,4,Mustard,Karnataka,Rabi,74.5,30.0,0.895,0.0,5355.04
2019,4,Mustard,Andhra Pradesh,Rabi,82.1,30.5,0.926,0.0,5123.85
2019,4,Mustard,Madhya Pradesh,Rabi,72.3,31.0,0.953,0.0,5777.09
2019,4,Mustard,Rajasthan,Rabi,62.8,29.9,0.97,0.0,5742.09
2019,4,Mustard,Gujarat,Rabi,70.4,25.7,0.892,0.0,5537.78
2019,4,Mustard,Bihar,Rabi,95.6,24.0,0.893,0.0,5175.68
2019,4,Mustard,West Bengal,Rabi,67.2,27.0,0.916,0.0,5919.91
2019,4,Mustard,Tamil Nadu,Rabi,106.2,30.7,0.967,0.0,5265.97
2019,5,Wheat,Punjab,Rabi,66.6,41.1,1.129,0.0,2157.93
2019,5,Wheat,Haryana,Rabi,39.0,44.4,1.105,0.0,2450.15
2019,5,Wheat,UP,Rabi,52.7,40.0,1.118,0.0,2332.34
2019,5,Wheat,Maharashtra,Rabi,59.3,44.4,1.145,0.0,2152.73
2019,5,Wheat,Karnataka,Rabi,64.0,38.6,1.073,0.0,2107.29
2019,5,Wheat,Andhra Pradesh,Rabi,43.3,42.1,1.097,0.0,2351.77
2019,5,Wheat,Madhya Pradesh,Rabi,63.1,41.2,1.131,0.0,2276.99
2019,5,Wheat,Rajasthan,Rabi,44.6,45.2,1.141,0.0,2345.5
2019,5,Wheat,Gujarat,Rabi,64.3,42.4,1.07,0.0,2344.55
2019,5,Wheat,Bihar,Rabi,39.8,39.4,1.077,0.0,2385.47
2019,5,Wheat,West Bengal,Rabi,59.8,43.1,1.12,0.0,2447.85
2019,5,Wheat,Tamil Nadu,Rabi,50.9,42.9,1.082,0.0,2296.34
2019,5,Rice,Punjab,Kharif,137.0,36.8,0.835,0.0,1983.24
2019,5,Rice,Haryana,Kharif,142.0,38.5,0.898,0.0,1942.86
2019,5,Rice,UP,Kharif,174.6,35.9,0.889,0.0,1746.26
2019,5,Rice,Maharashtra,Kharif,143.0,38.6,0.849,0.0,1784.66
2019,5,Rice,Karnataka,Kharif,115.8,33.8,0.889,0.0,1770.35
2019,5,Rice,Andhra Pradesh,Kharif,125.2,37.4,0.868,0.0,1933.18
2019,5,Rice,Madhya Pradesh,Kharif,139.6,34.6,0.839,0.0,1902.79
2019,5,Rice,Rajasthan,Kharif,163.2,32.8,0.843,0.0,1823.04
2019,5,Rice,Gujarat,Kharif,124.5,35.6,0.882,0.0,1951.24
2019,5,Rice,Bihar,Kharif,174.4,34.5,0.843,0.0,1816.71
2019,5,Rice,West Bengal,Kharif,149.0,35.6,0.87,0.0,1747.74
2019,5,Rice,Tamil Nadu,Kharif,114.5,36.9,0.851,0.0,1932.81
2019,5,Maize,Punjab,Kharif,104.1,33.6,0.948,0.0,2144.42
2019,5,Maize,Haryana,Kharif,98.9,33.3,1.003,0.0,2141.33
2019,5,Maize,UP,Kharif,66.5,33.2,0.97,0.0,2056.54
2019,5,Maize,Maharashtra,Kharif,101.8,32.2,0.957,0.0,1916.26
2019,5,Maize,Karnataka,Kharif,107.6,35.2,0.99,0.0,1923.65
2019,5,Maize,Andhra Pradesh,Kharif,92.5,34.6,0.989,0.0,1856.58
2019,5,Maize,Madhya Pradesh,Kharif,77.5,36.8,0.932,0.0,2030.76
2019,5,Maize,Rajasthan,Kharif,119.7,32.8,1.0,0.0,2139.53
2019,5,Maize,Gujarat,Kharif,81.0,33.3,0.989,0.0,2026.42
2019,5,Maize,Bihar,Kharif,114.5,35.8,0.95,0.0,2108.01
2019,5,Maize,West Bengal,Kharif,124.4,37.4,0.971,0.0,2019.27
2019,5,Maize,Tamil Nadu,Kharif,72.8,36.1,0.975,0.0,1836.96
2019,5,Potato,Punjab,Rabi,98.3,36.6,1.078,0.0,874.8
2019,5,Potato,Haryana,Rabi,83.5,36.0,1.045,0.0,866.67
2019,5,Potato,UP,Rabi,115.9,36.7,1.064,0.0,841.82
2019,5,Potato,Maharashtra,Rabi,131.8,34.9,1.009,0.0,830.67
2019,5,Potato,Karnataka,Rabi,122.8,38.0,1.001,0.0,773.66
2019,5,Potato,Andhra Pradesh,Rabi,101.6,35.1,1.025,0.0,780.04
2019,5,Potato,Madhya Pradesh,Rabi,149.7,36.2,1.063,0.0,755.87
2019,5,Potato,Rajasthan,Rabi,123.8,37.7,1.086,0.0,835.24
2019,5,Potato,Gujarat,Rabi,87.6,37.3,1.064,0.0,869.03
2019,5,Potato,Bihar,Rabi,118.7,40.3,1.006,0.0,844.35
2019,5,Potato,West Bengal,Rabi,118.7,38.4,1.056,0.0,796.0
2019,5,Potato,Tamil Nadu,Rabi,131.8,36.3,1.069,0.0,782.71
2019,5,Tomato,Punjab,Year-round,150.6,32.5,1.108,0.0,1229.4
2019,5,Tomato,Haryana,Year-round,99.8,35.7,1.056,0.0,1157.05
2019,5,Tomato,UP,Year-round,111.3,30.1,1.015,0.0,1148.67
2019,5,Tomato,Maharashtra,Year-round,100.9,36.9,1.078,0.0,1242.04
2019,5,Tomato,Karnataka,Year-round,105.2,33.4,1.016,0.0,1196.1
2019,5,Tomato,Andhra Pradesh,Year-round,126.6,34.7,1.095,0.0,1181.25
2019,5,Tomato,Madhya Pradesh,Year-round,104.1,32.8,1.041,0.0,1280.66
2019,5,Tomato,Rajasthan,Year-round,169.7,36.5,1.046,0.0,1194.05
2019,5,Tomato,Gujarat,Year-round,120.4,35.1,1.041,0.0,1214.71
2019,5,Tomato,Bihar,Year-round,108.3,34.6,1.046,0.0,1326.16
2019,5,Tomato,West Bengal,Year-round,106.2,32.3,1.067,0.0,1244.93
2019,5,Tomato,Tamil Nadu,Year-round,118.1,33.4,1.08,0.0,1244.44
2019,5,Onion,Punjab,Rabi,107.2,37.9,1.053,0.0,1480.85
2019,5,Onion,Haryana,Rabi,129.2,40.3,0.998,0.0,1498.2
2019,5,Onion,UP,Rabi,121.4,37.7,1.018,0.0,1461.61
2019,5,Onion,Maharashtra,Rabi,129.1,33.8,1.044,0.0,1467.07
2019,5,Onion,Karnataka,Rabi,124.1,35.6,1.006,0.0,1502.15
2019,5,Onion,Andhra Pradesh,Rabi,129.2,37.7,1.039,0.0,1495.68
2019,5,Onion,Madhya Pradesh,Rabi,153.8,32.2,1.053,0.0,1544.84
2019,5,Onion,Rajasthan,Rabi,127.0,34.2,1.024,0.0,1616.6
2019,5,Onion,Gujarat,Rabi,138.0,41.3,0.993,0.0,1658.78
2019,5,Onion,Bihar,Rabi,120.3,35.3,0.996,0.0,1592.42
2019,5,Onion,West Bengal,Rabi,117.5,34.3,1.074,0.0,1614.07
2019,5,Onion,Tamil Nadu,Rabi,73.3,37.4,0.983,0.0,1491.86
2019,5,Soybean,Punjab,Kharif,230.4,45.9,0.957,0.0,4188.22
2019,5,Soybean,Haryana,Kharif,223.8,44.8,0.911,0.0,4778.21
2019,5,Soybean,UP,Kharif,198.4,42.0,0.959,0.0,4756.52
2019,5,Soybean,Maharashtra,Kharif,208.8,42.3,0.916,0.0,4822.69
2019,5,Soybean,Karnataka,Kharif,224.0,42.5,0.886,0.0,4765.23
2019,5,Soybean,Andhra Pradesh,Kharif,241.8,37.9,0.969,0.0,4818.91
2019,5,Soybean,Madhya Pradesh,Kharif,212.7,42.8,0.914,0.0,4229.36
2019,5,Soybean,Rajasthan,Kharif,187.3,43.6,0.9,0.0,4765.44
2019,5,Soybean,Gujarat,Kharif,212.3,42.0,0.914,0.0,4435.83
2019,5,Soybean,Bihar,Kharif,242.8,44.9,0.945,0.0,4518.52
2019,5,Soybean,West Bengal,Kharif,237.9,40.1,0.924,0.0,4187.04
2019,5,Soybean,Tamil Nadu,Kharif,236.8,43.7,0.93,0.0,4184.83
